,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
8311,1,0,0,0,22,0,0.6585365854,1,0.0,0,1,1,1,1,0,0
8312,1,3,0,0,8,0,0.2289719626,1,0.0,0,1,0,1,1,1,0
8313,1,2,1,0,12,0,0.038961039,0,0.0,0,1,0,1,1,1,0
8314,2,2,0,0,16,0,0.987012987,0,0.0,1,1,0,1,0,-1,0
8315,4,3,0,0,24,0,0.0088888889,0,0.0044444444,0,1,0,1,1,1,0
8316,1,0,0,0,17,0,0.3421052632,0,0.0789473684,0,1,1,1,1,0,0
8317,2,1,3,0,16,0,0.0,0,0.0892857143,0,0,0,0,1,1,0
8318,2,1,0,0,9,0,0.1848739496,1,0.0,0,0,0,1,1,1,0
8319,1,0,0,0,17,0,0.0357142857,1,0.0714285714,0,0,0,1,1,1,0
8320,2,2,0,0,11,0,0.0029585799,1,0.0,0,0,1,1,1,1,0
8321,1,4,3,0,18,0,0.3703703704,1,0.037037037,0,0,0,1,0,0,0
8322,2,1,0,0,29,0,0.0,0,0.037037037,0,0,0,1,1,1,0
8323,2,2,1,0,18,0,0.008,0,0.064,0,0,1,0,1,1,0
8324,1,1,3,0,9,0,0.1884057971,1,0.0144927536,0,1,0,1,1,1,0
8325,3,2,0,0,27,0,0.1428571429,1,0.1428571429,0,0,0,1,1,1,0
8326,2,2,0,0,14,0,0.0129032258,1,0.0,0,0,1,0,1,1,0
8327,2,2,0,0,18,0,0.0238095238,1,0.0,0,0,1,1,-1,1,0
8328,2,0,1,1,28,0,0.1978417266,0,0.0,0,0,1,1,1,1,0
8329,2,5,1,0,9,0,0.1923076923,1,0.0384615385,0,0,0,1,1,1,0
8330,2,2,2,1,17,0,0.0,1,0.0,0,0,0,1,1,1,0
8331,1,5,0,0,15,0,0.125,1,0.0,0,0,0,1,1,1,0
8332,3,1,1,0,23,0,0.1059602649,1,0.0,0,0,1,1,-1,1,0
8333,1,0,1,1,22,0,0.0281690141,1,0.046277666,0,0,1,1,0,1,0
8334,2,1,0,0,8,0,0.0106382979,1,0.0390070922,0,0,1,1,1,1,0
8335,1,3,2,0,12,0,0.1136363636,0,0.2272727273,0,0,0,0,1,0,0
8336,1,2,0,0,13,0,0.0579710145,1,0.0,0,0,1,1,-1,1,0
8337,1,1,1,0,11,0,0.0566037736,1,0.0377358491,0,0,0,1,1,1,0
8338,2,1,0,0,16,0,0.064516129,0,0.0,0,0,0,1,1,1,0
8339,1,2,0,0,17,0,0.2019230769,0,0.0096153846,0,0,1,1,1,1,0
8340,1,3,0,0,11,0,0.1145833333,1,0.0104166667,0,0,0,1,1,1,0
8341,2,2,0,0,21,0,0.0634920635,1,0.0,0,0,0,1,1,1,0
8342,1,0,0,0,14,0,0.1028037383,0,0.0,0,0,0,1,1,1,0
8343,2,2,1,0,12,0,0.1268656716,0,0.0223880597,0,0,1,1,1,1,0
8344,3,4,0,0,25,0,0.0234375,1,0.03125,0,0,1,1,1,1,0
8345,2,2,0,0,20,0,0.3043478261,0,0.0217391304,0,0,0,1,1,0,0
8346,1,3,1,0,14,0,0.119047619,1,0.0952380952,0,0,1,1,-1,1,0
8347,3,1,2,0,12,0,0.0102040816,0,0.0,0,0,0,1,1,1,0
8348,1,3,2,0,19,0,0.0961538462,1,0.0769230769,0,0,0,0,0,1,0
8349,1,4,0,0,13,0,0.3409090909,0,0.0,0,0,0,1,1,0,0
8350,1,2,4,0,20,0,0.064516129,1,0.0,0,0,0,1,1,1,0
8351,1,0,0,0,23,0,0.0869565217,0,0.2391304348,0,0,0,1,1,0,0
8352,2,3,1,0,22,0,0.027027027,1,0.009009009,0,0,1,1,1,1,0
8353,2,5,0,0,18,0,0.0736434109,1,0.0,0,0,1,1,1,1,0
8354,2,3,0,0,17,0,0.2881944444,1,0.1145833333,0,0,0,1,1,0,0
8355,2,3,0,0,17,0,0.1025641026,1,0.0,0,0,0,1,0,1,0
8356,2,4,2,0,19,0,0.3492063492,1,0.0158730159,0,0,1,0,1,0,0
8357,2,2,0,0,14,0,0.16,1,0.0,0,0,0,1,1,1,0
8358,3,1,0,0,25,0,0.4626865672,0,0.0,0,0,1,0,1,0,0
8359,2,5,1,0,20,0,0.0972222222,1,0.0,0,0,0,0,1,1,0
8360,2,3,1,0,13,0,0.5454545455,1,0.0,0,0,0,1,1,0,0
8361,2,2,1,0,19,0,0.1879699248,1,0.007518797,0,0,1,1,1,1,0
8362,2,3,1,0,15,0,0.1379310345,1,0.0,0,0,1,1,1,1,0
8363,2,3,2,0,21,0,0.07,1,0.065,0,0,1,1,1,1,0
8364,2,3,1,0,18,0,0.5153846154,0,0.0,0,0,1,1,0,0,0
8365,2,3,0,0,17,0,0.3516483516,1,0.010989011,0,0,1,1,1,0,0
8366,2,3,1,0,22,0,0.0482758621,1,0.0068965517,0,0,0,1,1,1,0
8367,2,3,3,0,20,0,0.1132075472,0,0.0,0,0,0,1,1,1,0
8368,3,1,0,0,21,0,0.1031746032,1,0.0,0,0,1,1,1,1,0
8369,2,3,2,0,22,0,0.0076775432,1,0.0019193858,0,0,1,0,0,1,0
8370,2,5,3,0,18,0,0.1935483871,0,0.0,0,0,0,0,1,1,0
8371,2,3,0,0,16,0,0.2845528455,1,0.0,0,0,0,1,1,1,0
8372,2,3,0,0,15,0,0.0,0,0.0,1,0,1,1,1,1,0
8373,2,3,0,0,18,0,0.0796460177,1,0.0,0,0,0,1,1,1,0
8374,2,3,0,0,24,0,0.2631578947,0,0.1052631579,0,1,1,1,1,0,0
8375,3,1,0,0,13,0,0.0824873096,1,0.0,0,0,1,1,1,1,0
8376,1,3,0,0,13,0,0.3983050847,1,0.0508474576,0,0,1,1,0,0,0
8377,2,2,0,0,23,0,0.1194029851,0,0.223880597,0,1,0,1,1,0,0
8378,2,3,2,0,15,0,0.7213622291,1,0.0185758514,1,1,1,1,1,-1,0
8379,1,1,3,0,13,0,0.0,1,0.0476190476,0,0,0,1,1,1,0
8380,3,1,0,0,18,0,0.7727272727,0,0.0,0,0,0,1,1,-1,0
8381,1,3,1,0,18,0,0.1171171171,1,0.0810810811,0,1,0,1,1,1,0
8382,1,3,1,0,11,0,0.0492957746,1,0.0070422535,0,0,1,1,0,1,0
8383,1,2,0,0,12,0,0.0125,0,0.025,0,0,1,1,1,1,0
8384,3,1,0,0,12,0,0.0416666667,0,0.0,0,1,0,1,1,1,0
8385,3,0,0,0,44,0,0.0949367089,1,0.1139240506,0,0,0,1,-1,1,0
8386,2,4,0,0,15,0,0.3846153846,1,0.0153846154,0,0,0,1,1,0,0
8387,2,2,1,0,15,0,0.0047318612,1,0.0094637224,0,0,0,1,1,1,0
8388,1,2,0,0,14,0,0.1911764706,1,0.0294117647,0,0,0,1,1,1,0
8389,2,0,0,0,23,0,0.0,1,0.0,0,1,0,1,1,1,0
8390,1,5,4,0,13,0,0.3418803419,1,0.0128205128,0,0,1,0,1,0,0
8391,2,0,3,3,40,0,0.1643835616,0,0.0,0,0,1,1,1,1,0
8392,2,1,3,2,22,0,0.1052631579,0,0.1578947368,0,0,0,1,1,1,0
8393,2,3,0,0,31,0,0.0397727273,1,0.0795454545,0,0,1,0,1,1,0
8394,1,0,0,0,24,0,0.0571428571,0,0.4857142857,0,1,1,1,1,0,0
8395,1,0,0,0,18,0,0.2419354839,1,0.0,0,0,0,1,1,1,0
8396,2,1,2,0,13,0,0.0930232558,1,0.3720930233,1,0,1,1,-1,0,0
8397,2,1,0,0,9,0,0.4705882353,1,0.0,0,0,0,1,0,0,0
8398,1,2,1,0,19,0,0.0227272727,0,0.0227272727,0,0,0,1,1,1,0
8399,1,5,3,0,15,0,0.1714285714,1,0.0,0,0,0,0,1,1,0
8400,2,0,0,0,22,0,0.0606060606,1,0.0303030303,0,0,0,1,1,1,0
8401,2,2,1,1,22,0,0.0065789474,1,0.0,0,0,0,1,0,1,0
8402,1,5,3,0,15,0,0.2184466019,1,0.0097087379,0,1,1,1,0,1,0
8403,1,2,4,0,19,0,0.3125,1,0.0208333333,0,0,0,0,1,0,0
8404,2,3,0,0,10,0,0.4255319149,1,0.0212765957,0,0,1,1,1,0,0
8405,3,1,0,0,16,0,0.1666666667,0,0.0,0,0,0,1,1,1,0
8406,1,4,2,1,18,0,0.0618556701,1,0.0618556701,0,0,0,1,1,1,0
8407,1,3,2,0,19,0,0.0148720999,1,0.003271862,0,0,1,0,0,1,0
8408,1,3,1,0,10,0,0.0294117647,1,0.0,0,0,0,1,1,1,0
8409,1,3,1,0,16,0,0.015625,0,0.03125,0,0,0,1,1,1,0
8410,1,0,0,0,16,0,0.059125964,0,0.0,0,1,1,1,1,1,0
8411,1,2,3,0,12,0,0.2222222222,1,0.0222222222,0,0,0,0,-1,1,0
8412,1,4,2,0,14,0,0.4325581395,1,0.0046511628,0,0,1,0,1,0,0
8413,4,1,0,0,18,0,0.0519125683,1,0.0,0,0,0,0,1,1,0
8414,1,2,5,0,15,0,0.0327868852,0,0.0819672131,0,0,0,0,1,1,0
8415,2,0,2,2,27,0,0.2768361582,0,0.0056497175,0,0,0,1,1,1,0
8416,3,3,0,0,17,0,0.05,1,0.0125,0,0,1,1,-1,1,0
8417,1,1,2,0,19,0,0.0833333333,1,0.0111111111,0,0,0,1,1,1,0
8418,1,1,0,0,27,0,0.303030303,0,0.0,0,1,1,1,1,1,0
8419,2,1,0,0,16,0,0.0,1,0.0,0,0,0,1,1,1,0
8420,3,1,0,0,20,0,0.1884057971,1,0.0,0,0,1,1,1,1,0
8421,3,3,0,0,30,0,0.0107142857,1,0.15,0,0,0,0,1,1,0
8422,2,2,0,0,15,0,0.0,0,0.0,0,0,0,0,1,1,0
8423,2,1,0,0,12,0,0.2424242424,1,0.0,0,0,1,0,1,1,0
8424,2,3,0,0,23,0,0.0,1,0.0483870968,0,0,0,1,1,1,0
8425,2,0,0,0,24,0,0.1325301205,0,0.1084337349,0,0,1,1,1,1,0
8426,1,0,0,0,19,0,0.152173913,1,0.1304347826,0,1,0,1,1,1,0
8427,1,3,0,0,16,0,0.1,0,0.0,0,0,0,0,1,1,0
8428,1,0,0,0,24,0,0.0,1,0.0,0,1,0,1,1,1,0
8429,2,1,0,0,16,0,0.4210526316,1,0.0,0,0,0,0,1,0,0
8430,1,1,0,0,12,0,0.1333333333,1,0.0,0,0,0,1,1,1,0
8431,2,2,0,0,16,0,0.2275862069,1,0.0068965517,0,0,1,1,-1,1,0
8432,2,1,0,0,25,0,0.0,0,0.0625,0,0,0,1,1,1,0
8433,1,2,3,0,23,0,0.36,1,0.0,0,0,1,1,1,0,0
8434,2,2,0,0,11,0,0.0769230769,1,0.0,0,0,0,0,1,1,0
8435,1,3,1,0,18,0,0.0566037736,1,0.0566037736,0,1,0,1,1,1,0
8436,2,0,0,0,17,0,0.2147651007,1,0.0268456376,0,0,0,1,1,1,0
8437,1,3,0,0,16,0,0.5254237288,1,0.0084745763,0,1,1,1,0,0,0
8438,1,4,2,0,13,0,0.1,1,0.0166666667,0,0,0,1,1,1,0
8439,1,2,0,0,15,0,0.0948275862,1,0.0,0,0,1,1,1,1,0
8440,1,2,0,0,14,0,0.2763157895,1,0.0394736842,0,0,0,1,0,0,0
8441,2,2,0,0,14,0,0.0287769784,1,0.0,0,0,0,1,1,1,0
8442,1,3,0,0,10,0,0.0505617978,1,0.0505617978,0,0,1,1,1,1,0
8443,2,3,1,0,16,0,0.0315789474,0,0.0315789474,0,0,0,1,1,1,0
8444,3,2,0,0,11,0,0.0142857143,1,0.0,0,0,0,1,1,1,0
8445,1,1,1,0,8,0,0.1238095238,1,0.0,0,0,1,1,1,1,0
8446,1,5,2,1,14,0,0.425,1,0.025,0,0,1,1,1,0,0
8447,1,4,3,0,14,0,0.4074074074,1,0.0,0,0,0,0,1,0,0
8448,1,2,0,0,14,0,0.3043478261,0,0.0,0,0,1,1,1,1,0
8449,1,3,1,0,19,0,0.2105263158,1,0.0350877193,0,0,0,1,0,1,0
8450,1,2,0,0,14,0,0.0444444444,1,0.0,0,0,0,1,1,1,0
8451,1,5,0,0,17,0,0.101010101,1,0.0101010101,0,0,0,1,1,1,0
8452,2,1,0,0,21,0,0.0206185567,1,0.0,0,0,0,1,1,1,0
8453,2,1,1,1,11,0,0.0,0,0.04,0,1,0,1,0,1,0
8454,2,4,0,0,10,0,0.0579710145,1,0.0144927536,0,0,0,1,1,1,0
8455,3,3,0,0,21,0,0.0893854749,1,0.0111731844,0,0,0,1,0,1,0
8456,1,3,1,0,13,0,0.0421052632,1,0.0105263158,0,0,1,1,1,1,0
8457,3,2,0,0,17,0,0.0020790021,1,0.0031185031,0,0,1,1,1,1,0
8458,2,1,2,0,20,0,0.0170454545,1,0.0227272727,0,0,1,1,1,1,0
8459,2,2,0,0,29,0,0.8133333333,1,0.0088888889,1,1,1,1,1,-1,0
8460,1,2,0,0,8,1,0.0212765957,1,0.0425531915,0,0,0,1,1,1,0
8461,1,3,0,0,28,0,0.0984848485,1,0.0606060606,0,0,0,0,1,1,0
8462,2,1,1,1,12,0,0.2857142857,0,0.0,0,0,1,1,1,1,0
8463,1,3,1,1,10,0,0.0,1,0.0,0,0,0,1,1,1,0
8464,1,0,0,0,17,0,0.3571428571,0,0.2142857143,0,0,0,1,1,0,0
8465,1,3,0,0,14,0,0.23,1,0.11,0,1,1,1,1,0,0
8466,2,1,0,0,15,0,0.05,1,0.2,0,0,0,1,1,1,0
8467,3,2,5,0,10,0,0.0571428571,1,0.0142857143,0,0,1,0,0,1,0
8468,2,5,0,0,16,0,0.15,1,0.15,0,0,0,0,1,1,0
8469,2,2,0,0,21,0,0.06,1,0.18,0,0,0,1,-1,1,0
8470,1,5,3,0,12,0,0.1168831169,0,0.0779220779,0,0,1,0,1,1,0
8471,3,1,0,0,26,0,0.0248962656,0,0.0,0,0,0,0,1,1,0
8472,2,1,1,0,21,0,0.0212765957,1,0.0425531915,0,0,1,1,1,1,0
8473,2,0,0,0,23,0,0.0681818182,1,0.0,0,0,1,1,1,1,0
8474,2,0,0,0,25,0,0.5726495726,0,0.0341880342,0,0,0,1,1,0,0
8475,2,3,0,0,12,0,0.0212765957,1,0.0212765957,0,0,1,1,0,1,0
8476,2,0,1,1,31,0,0.0416666667,0,0.3125,0,0,1,1,1,0,0
8477,3,2,0,0,13,0,0.2040816327,1,0.0,0,0,0,1,1,1,0
8478,1,2,2,1,9,0,0.0303030303,1,0.1666666667,0,0,0,1,1,1,0
8479,1,2,0,0,18,0,0.25,1,0.0,0,0,1,1,1,1,0
8480,1,0,0,0,23,0,0.3192488263,1,0.0,0,0,0,1,1,0,0
8481,1,2,2,0,19,0,0.0163934426,1,0.0327868852,0,0,0,1,1,1,0
8482,1,0,0,0,19,0,0.4053452116,1,0.0022271715,0,1,1,1,1,0,0
8483,1,2,1,0,24,0,0.2307692308,1,0.0,0,0,0,1,1,1,0
8484,2,2,0,0,11,0,0.1025641026,1,0.1025641026,0,0,0,1,1,1,0
8485,1,1,0,0,10,0,0.1714285714,1,0.0714285714,0,0,1,1,1,1,0
8486,1,2,0,0,12,0,0.0,1,0.1111111111,0,1,0,1,1,1,0
8487,1,1,0,0,15,0,0.0082644628,0,0.0,0,0,0,1,1,1,0
8488,1,2,3,0,11,0,0.25,1,0.1041666667,0,0,1,1,1,0,0
8489,1,0,0,0,11,0,0.2432432432,0,0.0,0,0,0,1,1,1,0
8490,2,4,2,0,18,0,0.0196078431,0,0.0196078431,0,0,1,0,1,1,0
8491,3,1,2,2,22,0,0.05,1,0.0,0,0,0,0,-1,1,0
8492,3,2,0,0,11,0,0.0617977528,0,0.0,0,0,0,1,1,1,0
8493,3,3,0,0,24,0,0.0148514851,1,0.0,0,0,1,1,0,1,0
8494,1,0,0,0,17,0,0.0869565217,0,0.0434782609,0,0,1,1,1,1,0
8495,1,2,0,0,9,0,0.2916666667,0,0.0,0,0,0,1,1,1,0
8496,3,2,0,0,18,0,0.0833333333,1,0.2777777778,0,1,1,1,1,0,0
8497,2,2,0,0,11,0,0.0487804878,1,0.1463414634,0,1,1,1,1,1,0
8498,1,4,2,0,11,0,0.1402439024,1,0.0182926829,0,0,1,1,-1,1,0
8499,3,4,0,0,17,0,0.16,1,0.0,0,0,0,0,1,1,0
8500,4,1,0,0,16,0,0.0,1,0.0,0,1,0,0,1,1,0
8501,3,2,0,0,21,0,0.0158730159,1,0.126984127,0,0,1,1,1,1,0
8502,3,2,0,0,18,0,0.1714285714,0,0.1142857143,0,1,1,1,1,1,0
8503,3,3,0,0,14,0,0.0314465409,1,0.0314465409,0,0,1,1,1,1,0
8504,2,2,0,0,14,0,0.15,1,0.2,0,0,0,1,1,0,0
8505,3,2,0,0,23,0,0.1351351351,1,0.2972972973,0,1,1,1,1,0,0
8506,1,3,0,0,13,0,0.1734693878,1,0.0102040816,0,0,0,1,0,1,0
8507,2,1,0,0,11,0,0.1021505376,1,0.0,0,0,1,1,-1,1,0
8508,1,2,0,0,21,0,0.3414634146,1,0.0,0,0,0,1,1,0,0
8509,2,2,0,0,19,0,0.0404040404,1,0.0101010101,0,0,1,1,1,1,0
8510,1,3,2,0,16,0,0.0133333333,1,0.0,0,0,1,0,1,1,0
8511,1,2,0,0,19,0,0.1082802548,1,0.0063694268,0,1,0,1,0,1,0
8512,3,2,0,0,24,0,0.2509960159,1,0.0,0,1,0,0,1,1,0
8513,3,5,0,0,13,0,0.0967741935,1,0.0,0,0,0,1,1,1,0
8514,2,4,0,0,23,0,0.4444444444,0,0.0,0,0,0,0,1,0,0
8515,1,3,0,0,11,0,0.1951219512,1,0.0243902439,0,0,1,1,0,1,0
8516,2,2,0,0,8,0,0.0040160643,1,0.0,0,0,0,1,1,1,0
8517,1,2,0,0,9,0,0.3026315789,0,0.0657894737,0,1,1,1,1,0,0
8518,2,2,0,0,15,0,0.0,0,0.0,0,0,0,1,1,1,0
8519,1,2,4,0,21,0,0.3008849558,1,0.0088495575,0,0,0,0,1,1,0
8520,2,4,0,0,11,0,0.3870967742,1,0.0,0,0,1,1,1,0,0
8521,2,2,0,0,27,0,0.0740740741,0,0.0,0,0,0,1,1,1,0
8522,1,6,1,0,18,0,0.0338983051,0,0.0169491525,0,0,1,0,1,1,0
8523,2,2,0,0,15,0,0.6754385965,1,0.0,0,0,0,1,1,-1,0
8524,1,3,0,0,9,0,0.0606060606,1,0.0606060606,0,0,1,1,1,1,0
8525,1,5,1,0,11,0,0.0924855491,1,0.0,0,0,0,1,1,1,0
8526,2,6,0,0,10,0,0.1951219512,1,0.0365853659,0,0,0,0,1,1,0
8527,1,4,0,0,10,0,0.0,1,0.0416666667,0,0,0,1,1,1,0
8528,1,2,4,0,17,0,0.2407407407,1,0.0277777778,0,0,1,0,1,1,0
8529,3,3,1,0,19,0,0.0,0,0.0,0,0,0,0,1,1,0
8530,1,3,2,1,20,0,0.0979591837,1,0.0163265306,0,0,1,1,1,1,0
8531,2,2,0,0,17,0,0.0576923077,1,0.0,0,0,1,1,0,1,0
8532,1,3,0,0,15,0,0.1538461538,0,0.0,0,0,0,1,1,1,0
8533,1,2,0,0,20,0,0.0905797101,1,0.0036231884,0,0,1,1,0,1,0
8534,1,3,0,0,14,0,0.125,1,0.0416666667,0,0,0,1,1,1,0
8535,2,3,0,0,21,0,0.0243902439,1,0.0,0,0,1,1,0,1,0
8536,2,3,0,0,19,0,0.058419244,1,0.0068728522,0,0,0,1,1,1,0
8537,1,2,2,0,19,0,0.0136476427,1,0.0012406948,0,0,0,1,1,1,0
8538,1,2,0,0,10,0,0.1890756303,1,0.012605042,0,0,1,1,1,1,0
8539,2,2,0,0,15,0,0.0,0,0.0,1,0,0,1,1,1,0
8540,3,1,0,0,17,0,0.027027027,1,0.0,0,0,0,1,0,1,0
8541,3,1,0,0,27,0,0.0967741935,1,0.0,0,0,0,1,1,1,0
8542,3,1,1,0,15,0,0.1621621622,1,0.0,0,0,0,1,1,1,0
8543,3,2,0,0,15,0,0.0769230769,1,0.0,0,0,0,1,1,1,0
8544,2,1,0,0,17,0,0.0055370986,1,0.0110741971,0,0,0,1,1,1,0
8545,4,1,0,0,17,0,0.1176470588,1,0.0,0,0,0,1,1,1,0
8546,3,1,0,0,15,0,0.0266666667,1,0.02,0,0,0,1,1,1,0
8547,3,1,0,0,21,0,0.0655737705,0,0.0,0,0,1,1,0,1,0
8548,3,1,0,0,24,0,0.0,0,0.0,0,0,0,1,1,1,0
8549,3,1,0,0,16,0,0.012987013,1,0.0,0,0,1,1,1,1,0
8550,4,1,0,0,14,0,0.1953125,1,0.0,0,0,0,0,1,1,0
8551,4,3,0,0,16,0,0.0344827586,0,0.0,0,0,0,0,1,1,0
8552,3,1,0,0,17,0,0.0288461538,1,0.0,0,0,0,1,1,1,0
8553,3,1,0,0,20,0,0.0363636364,1,0.0,0,1,0,1,1,1,0
8554,3,1,0,0,22,0,0.1194029851,0,0.0,0,0,0,0,1,1,0
8555,3,1,0,0,16,0,0.1886792453,1,0.0,0,0,0,1,1,1,0
8556,4,1,0,0,20,0,0.2356687898,0,0.0,0,1,1,0,1,1,0
8557,3,3,0,0,24,0,0.0212765957,1,0.0531914894,0,0,1,0,1,1,0
8558,3,1,0,0,17,0,0.2650918635,1,0.0,0,0,0,0,1,1,0
8559,3,1,0,0,18,0,0.225,0,0.0,0,0,0,0,1,1,0
8560,2,0,0,0,24,0,0.0,0,0.0,0,1,0,1,1,1,0
8561,1,1,0,0,13,0,0.0186335404,1,0.0310559006,0,0,0,1,1,1,0
8562,1,1,0,0,24,0,0.1219512195,1,0.1463414634,0,1,0,1,1,1,0
8563,1,3,0,0,25,0,0.25,0,0.0,0,1,1,1,1,1,0
8564,3,2,0,0,18,0,0.0,0,0.0,0,1,0,1,1,1,0
8565,1,5,0,0,13,0,0.0833333333,1,0.0555555556,0,0,1,1,1,1,0
8566,1,3,1,0,12,0,0.1666666667,0,0.0476190476,0,1,0,1,1,1,0
8567,2,1,0,0,12,0,0.0,0,0.0,0,0,0,0,1,1,0
8568,1,4,3,0,17,0,0.3703703704,1,0.0740740741,0,1,0,0,1,0,0
8569,2,1,0,0,11,0,0.0967741935,1,0.0161290323,0,1,1,1,1,1,0
8570,1,1,0,0,9,0,0.0966183575,0,0.115942029,0,0,0,1,1,1,0
8571,1,3,1,0,11,0,0.012987013,1,0.012987013,0,0,1,0,1,1,0
8572,1,3,0,0,17,0,0.5135135135,1,0.3378378378,0,0,1,1,0,-1,0
8573,1,3,0,0,18,0,0.1960784314,1,0.0098039216,0,0,1,1,0,1,0
8574,1,2,0,0,8,0,0.1739130435,0,0.0,0,0,1,1,1,1,0
8575,2,2,1,1,15,0,0.0350877193,1,0.0,0,0,0,1,1,1,0
8576,2,2,0,0,19,0,0.2888888889,1,0.0,0,0,0,0,0,1,0
8577,2,1,0,0,14,0,0.0,1,0.024691358,0,1,1,1,1,1,0
8578,3,2,1,0,16,0,0.037037037,1,0.1111111111,0,0,1,0,1,1,0
8579,1,2,3,0,14,0,0.3442622951,1,0.0409836066,0,0,0,1,1,0,0
8580,3,0,0,0,24,0,0.0,1,0.0142857143,0,0,1,1,1,1,0
8581,2,0,1,1,21,0,0.0266159696,1,0.0190114068,0,0,0,1,-1,1,0
8582,1,3,1,0,26,0,0.7951807229,1,0.0120481928,1,0,0,0,1,-1,0
8583,1,2,1,0,11,0,0.12,0,0.02,0,1,0,1,1,1,0
8584,1,1,0,0,18,0,0.0638297872,0,0.4255319149,0,0,0,1,1,0,0
8585,2,4,0,0,16,0,0.2352941176,0,0.1029411765,0,0,0,1,1,0,0
8586,2,2,0,0,16,0,0.0131578947,1,0.0,0,0,1,1,1,1,0
8587,1,4,1,0,14,0,0.1129032258,1,0.0,0,0,1,1,1,1,0
8588,2,2,0,0,18,0,0.0555555556,0,0.0,0,1,1,1,1,1,0
8589,1,2,0,0,25,0,0.4367088608,1,0.0063291139,0,0,0,1,0,0,0
8590,2,1,0,0,20,0,0.6,0,0.05,0,0,1,1,1,0,0
8591,1,3,2,0,18,0,0.2857142857,1,0.0,0,0,1,1,0,1,0
8592,2,2,0,0,10,0,0.3157894737,1,0.0,0,0,0,0,1,0,0
8593,1,1,0,0,26,0,0.0256410256,0,0.0,0,1,0,1,1,1,0
8594,2,1,1,0,10,0,0.0597014925,1,0.0149253731,0,0,1,1,1,1,0
8595,1,3,3,0,11,0,0.2352941176,1,0.0470588235,0,0,1,1,1,1,0
8596,1,1,0,0,18,1,0.0,1,0.0,0,0,0,1,1,1,0
8597,1,0,0,0,18,0,0.1929824561,1,0.1228070175,0,0,0,1,1,0,0
8598,1,3,0,0,12,0,0.1333333333,1,0.0133333333,0,0,1,1,1,1,0
8599,1,4,0,0,11,0,0.015625,1,0.0,0,0,0,1,0,1,0
8600,1,3,0,0,10,0,0.0267857143,0,0.0,0,0,0,1,1,1,0
8601,2,1,0,0,14,0,0.6,0,0.0,0,0,0,1,1,0,0
8602,2,3,0,0,17,0,0.0285714286,1,0.2904761905,0,1,0,1,0,0,0
8603,2,1,1,0,12,0,0.1560693642,1,0.0462427746,0,1,1,1,1,1,0
8604,1,3,0,0,18,0,0.0983606557,1,0.0327868852,0,1,0,1,0,1,0
8605,1,3,2,1,15,0,0.7,0,0.05,1,0,0,0,1,-1,0
8606,2,1,0,0,25,0,0.0588235294,0,0.0,0,0,0,0,1,1,0
8607,1,3,0,0,21,0,0.1857142857,1,0.0428571429,0,0,0,1,1,1,0
8608,1,5,1,0,23,0,0.2948717949,1,0.0448717949,0,0,1,0,0,0,0
8609,2,2,0,0,8,0,0.0897435897,1,0.0,0,0,1,1,0,1,0
8610,1,0,0,0,17,0,0.0555555556,1,0.0396825397,0,0,0,1,1,1,0
8611,1,3,2,0,16,0,0.3333333333,0,0.0784313725,0,0,1,0,0,0,0
8612,1,5,0,0,16,0,0.4255319149,1,0.0,0,1,0,1,0,0,0
8613,3,3,2,0,18,0,0.03125,1,0.0,0,0,0,0,-1,1,0
8614,1,2,1,0,22,0,0.1046511628,1,0.0,0,0,0,1,1,1,0
8615,4,1,0,0,17,0,0.0263157895,0,0.0,1,0,0,0,1,1,0
8616,1,3,2,0,20,0,0.375,1,0.0277777778,0,0,1,0,1,0,0
8617,1,3,0,0,15,0,0.2115384615,1,0.0961538462,0,0,1,1,1,1,0
8618,2,3,0,0,21,0,0.0582959641,1,0.0269058296,0,0,0,1,1,1,0
8619,1,3,1,0,14,0,0.0977198697,1,0.003257329,0,0,1,1,1,1,0
8620,2,1,0,0,11,0,0.4848484848,1,0.0303030303,0,0,1,1,1,0,0
8621,1,3,3,0,13,0,0.6428571429,1,0.0,0,0,1,0,1,0,0
8622,2,3,2,1,14,0,0.0975609756,0,0.0,0,0,1,1,1,1,0
8623,1,4,0,0,13,0,0.5384615385,1,0.0384615385,0,0,0,1,1,0,0
8624,1,3,3,0,10,0,0.05,1,0.0071428571,0,0,1,1,1,1,0
8625,1,2,2,0,16,0,0.1076923077,1,0.0615384615,0,0,1,1,1,1,0
8626,2,2,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,0
8627,1,2,0,0,12,0,0.2272727273,0,0.0454545455,0,0,1,1,1,1,0
8628,1,6,0,0,15,0,0.0652173913,0,0.0217391304,0,1,0,0,1,1,0
8629,1,2,0,0,14,0,0.1111111111,1,0.1111111111,0,0,1,1,-1,1,0
8630,1,5,1,0,18,0,0.0042735043,0,0.0341880342,0,0,0,0,1,1,0
8631,1,2,1,0,8,0,0.2537313433,0,0.0,0,0,0,1,1,1,0
8632,1,1,0,0,10,0,0.0357142857,1,0.2142857143,0,0,1,1,1,1,0
